File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/3c/da/PMC7244104.tar.gz,PLoS One. 2020 May 22; 15(5):e0233212,PMC7244104,2020-06-03 20:37:36,32442193.0,CC BY
oa_package/1f/f1/PMC8043428.tar.gz,BMC Palliat Care. 2021 Apr 13; 20:57,PMC8043428,2021-04-16 00:16:24,33849499.0,CC BY
oa_package/3a/73/PMC9311928.tar.gz,Animals (Basel). 2022 Jul 20; 12(14):1844,PMC9311928,2022-07-28 22:27:05,35883392.0,CC BY
oa_package/27/92/PMC3546949.tar.gz,BMC Anesthesiol. 2013 Jan 14; 13:1,PMC3546949,2013-01-17 19:21:17,23312034.0,CC BY
oa_package/14/e7/PMC2938579.tar.gz,Int J Trichology. 2009 Jul-Dec; 1(2):142,PMC2938579,2011-06-08 20:34:07,20927239.0,CC BY
oa_package/ca/9d/PMC6371539.tar.gz,BioData Min. 2019 Feb 11; 12:6,PMC6371539,2019-02-23 19:56:11,30792817.0,CC BY
oa_package/68/8b/PMC5618695.tar.gz,J Cell Mol Med. 2017 Oct 23; 21(10):2317-2328,PMC5618695,2023-08-07 17:25:09,28332284.0,CC BY
oa_package/69/23/PMC3671541.tar.gz,ISRN Surg. 2013 May 16; 2013:625093,PMC3671541,2017-07-07 14:17:21,23762627.0,CC BY
oa_package/eb/1b/PMC5061475.tar.gz,J Intercult Ethnopharmacol. 2016 Jun 25; 5(4):335-342,PMC5061475,2016-10-21 20:07:15,27757262.0,CC BY-NC
oa_package/4a/84/PMC12373234.tar.gz,PLoS One. 2025 Aug 22; 20(8):e0330375,PMC12373234,2025-08-25 20:25:17,40845003.0,CC BY
oa_package/33/f8/PMC5304130.tar.gz,Edinb Med J. 1882 Dec; 28(6):540-541,PMC5304130,2022-11-14 07:10:16,,CC BY-NC
oa_package/b9/fb/PMC11593202.tar.gz,Dent J (Basel). 2024 Nov 11; 12(11):358,PMC11593202,2024-11-27 12:25:27,39590408.0,CC BY
oa_package/ed/1d/PMC8158868.tar.gz,PLoS One. 2021 May 27; 16(5):e0252319,PMC8158868,2021-06-09 20:16:32,34043712.0,CC BY
oa_package/48/5d/PMC5100915.tar.gz,PLoS One. 2016 Nov 8; 11(11):e0164778,PMC5100915,2020-12-13 14:16:26,27824871.0,CC BY
oa_package/f1/87/PMC10295301.tar.gz,Biomedicines. 2023 May 25; 11(6):1534,PMC10295301,2023-06-29 11:25:10,37371630.0,CC BY
oa_package/64/78/PMC11216287.tar.gz,ATS Sch.; 5(2):224-226,PMC11216287,2024-07-29 20:25:13,38957497.0,CC BY-NC-ND
oa_package/00/51/PMC8756312.tar.gz,J Diabetes Investig. 2022 Jan 2; 13(1):201-208,PMC8756312,2024-11-11 09:25:19,34255930.0,CC BY-NC-ND
oa_package/a2/e8/PMC9149677.tar.gz,Environ Sci Pollut Res Int. 2022 May 30; 29(49):74276-74293,PMC9149677,2025-03-09 16:25:37,35635667.0,NO-CC CODE
oa_package/9d/59/PMC5301001.tar.gz,Exp Anim. 2017 Oct 18; 66(1):51-60,PMC5301001,2024-03-23 09:25:11,27760892.0,CC BY-NC-ND
oa_package/a1/a3/PMC8714465.tar.gz,Int J Nephrol Renovasc Dis. 2021 Dec 24; 14:475-486,PMC8714465,2022-01-07 10:16:39,34992426.0,CC BY-NC
oa_package/8b/b2/PMC11575897.tar.gz,eLife.; 13:RP93423,PMC11575897,2024-11-20 11:25:39,39560359.0,CC BY
oa_package/7f/f9/PMC6912327.tar.gz,Antioxidants (Basel). 2019 Oct 29; 8(11):518,PMC6912327,2024-04-21 01:25:22,31671815.0,CC BY
oa_package/3c/26/PMC11240296.tar.gz,IBRO Neurosci Rep. 2024 Mar 22; 16:476-484,PMC11240296,2024-07-15 10:25:13,39007082.0,CC BY-NC-ND
oa_package/db/c6/PMC5847732.tar.gz,Lond Edinb Mon J Med Sci. 1844 Jan; 4(1):35-41,PMC5847732,2022-11-14 07:10:16,,CC BY-NC
oa_package/a7/18/PMC10784808.tar.gz,World J Hepatol. 2023 Dec 27; 15(12):1338-1343,PMC10784808,2024-10-21 13:25:25,38223414.0,CC BY-NC
oa_package/b1/e6/PMC6116747.tar.gz,Microb Biotechnol. 2018 Aug 22; 11(5):966-967,PMC6116747,2018-09-05 20:03:26,30136432.0,CC BY
oa_package/b1/ea/PMC4538248.tar.gz,BMJ Open. 2015 Aug 12; 5(8):e007794,PMC4538248,2019-02-01 11:56:11,26270944.0,CC BY-NC
oa_package/56/c0/PMC12751920.tar.gz,Alzheimers Res Ther. 2025 Dec 20; 17:269,PMC12751920,2025-12-31 05:25:12,41420258.0,CC BY
oa_package/e5/f1/PMC7085269.tar.gz,Int J Med Sci. 2020 Mar 5; 17(6):751-761,PMC7085269,2024-04-22 19:25:13,32218697.0,CC BY
oa_package/74/3d/PMC6080338.tar.gz,Am J Dent Sci. 1853 Oct; 4(1):48-50,PMC6080338,2019-02-14 17:56:04,30751360.0,CC0
oa_package/f6/74/PMC8961222.tar.gz,Saudi J Biol Sci. 2022 May 19; 29(5):3097-3106,PMC8961222,2025-08-09 10:25:14,35360502.0,CC BY
oa_package/2d/d6/PMC7006825.tar.gz,Energy Technol (Weinh). 2020 Jan 28; 8(1):1900887,PMC7006825,2024-07-24 11:25:13,32064223.0,CC BY-NC-ND
oa_package/1a/41/PMC6015191.tar.gz,Zhongguo Fei Ai Za Zhi. 2016 Jun 20; 19(6):377-381,PMC6015191,2020-11-16 11:56:18,27335301.0,CC BY
oa_package/17/b8/PMC9077924.tar.gz,BMC Infect Dis. 2022 May 6; 22:437,PMC9077924,2025-02-15 19:25:37,35524232.0,CC BY
oa_package/ee/c7/PMC3440756.tar.gz,Front Pharmacol. 2012 Sep 13; 3:168,PMC3440756,2023-06-08 18:25:17,22993508.0,CC BY
oa_package/34/2b/PMC11743732.tar.gz,Front Nutr. 2025 Jan 6; 11:1507503,PMC11743732,2025-01-21 04:25:16,39834456.0,CC BY
oa_package/d1/c0/PMC8909363.tar.gz,Cancers (Basel). 2022 Feb 23; 14(5):1133,PMC8909363,2024-08-23 23:25:45,35267442.0,CC BY
oa_package/92/ad/PMC9717941.tar.gz,Homoeopath Physician. 1891 Feb; 11(2):92b,PMC9717941,2023-05-03 20:25:26,,CC0
oa_package/6a/a0/PMC5977184.tar.gz,Genes (Basel). 2018 May 9; 9(5):244,PMC5977184,2023-08-17 13:25:10,29747453.0,CC BY
oa_package/88/dc/PMC9159699.tar.gz,Sci Adv.; 8(22):eabo0747,PMC9159699,2023-03-30 12:10:12,35648857.0,CC BY
oa_package/92/14/PMC8631619.tar.gz,PLoS One. 2021 Nov 30; 16(11):e0260170,PMC8631619,2021-12-02 00:16:45,34847161.0,CC BY
oa_package/2a/6a/PMC7034430.tar.gz,Int J Circumpolar Health. 2020 Jan 30; 78(Suppl 1):1709257,PMC7034430,2024-03-28 12:25:24,31996108.0,CC BY-NC
oa_package/1e/14/PMC8041644.tar.gz,Clin Ophthalmol. 2021 Apr 8; 15:1443-1444,PMC8041644,2021-04-16 20:16:23,33854298.0,CC BY-NC
oa_package/e4/ac/PMC10418091.tar.gz,bioRxiv. 2023 Nov 11;:2023.07.31.551370,PMC10418091,2024-03-08 14:25:16,37577662.0,CC BY
oa_package/e4/88/PMC3561076.tar.gz,Transplant Res. 2012 Sep 28; 1:11,PMC3561076,2013-03-24 07:03:54,23369457.0,CC BY
oa_package/36/98/PMC6200627.tar.gz,Ann Vasc Dis. 2018 Sep 25; 11(3):281-285,PMC6200627,2023-10-03 16:25:10,30402176.0,CC BY-NC-SA
oa_package/29/c8/PMC7942590.tar.gz,Ann Med Hist. 1940 Jul; 2(4):356a,PMC7942590,2021-05-03 20:16:28,,CC BY-NC
oa_package/04/c5/PMC12008578.tar.gz,Poult Sci. 2025 Feb 17; 104(5):104913,PMC12008578,2025-04-20 10:25:35,40203725.0,CC BY-NC-ND
oa_package/45/5a/PMC8091366.tar.gz,J Am Coll Cardiol. 2021 May 11; 77(18):3159,PMC8091366,2022-05-12 00:16:46,,NO-CC CODE
oa_package/ae/e9/PMC6566480.tar.gz,Therap Adv Gastroenterol. 2019 Jun 13; 12:1756284819852535,PMC6566480,2019-06-26 04:56:19,31223341.0,CC BY-NC-ND
oa_package/22/03/PMC8841629.tar.gz,Int J Soc Psychiatry. 2022 Mar 17; 68(2):420-428,PMC8841629,2022-02-16 09:16:52,33730906.0,CC BY
oa_package/37/13/PMC11508961.tar.gz,Life (Basel). 2024 Sep 27; 14(10):1238,PMC11508961,2024-10-27 07:25:41,39459538.0,CC BY
oa_package/e4/b1/PMC2676827.tar.gz,Int J Nanomedicine. 2007 Dec; 2(4):735-741,PMC2676827,2014-04-14 02:53:49,18203439.0,NO-CC CODE
oa_package/b5/27/PMC7288143.tar.gz,Molecules. 2020 May 21; 25(10):2408,PMC7288143,2024-04-25 01:25:17,32455823.0,CC BY
oa_package/f7/05/PMC12437723.tar.gz,Eur Psychiatry. 2025 Aug 26; 68(Suppl 1):S383-S384,PMC12437723,2025-09-16 20:25:15,,CC BY
oa_package/7a/97/PMC9903506.tar.gz,BMC Med. 2023 Feb 6; 21:44,PMC9903506,2023-02-07 23:10:36,36747227.0,CC BY
oa_package/e2/71/PMC2190349.tar.gz,J Exp Med. 1976 Jul 1; 144(1):277-281,PMC2190349,2019-10-21 10:56:16,1084407.0,CC BY-NC-SA
oa_package/83/66/PMC6025811.tar.gz,Appl Plant Sci. 2018 Jun 21; 6(6):e01162,PMC6025811,2025-07-08 08:25:41,30131904.0,CC BY-NC
oa_package/7a/33/PMC5880972.tar.gz,J Breast Cancer. 2018 Mar 23; 21(1):96-101,PMC5880972,2024-03-23 07:25:21,29628990.0,CC BY-NC
oa_package/3f/2e/PMC4649997.tar.gz,Sci Rep. 2015 Jun 2; 5:10689,PMC4649997,2024-07-09 09:25:17,26033680.0,CC BY
oa_package/fc/5e/PMC9007522.tar.gz,J Phys Chem Lett. 2022 Mar 10; 13(9):2237-2244,PMC9007522,2022-08-02 08:17:53,35238571.0,CC BY
oa_package/51/78/PMC3788314.tar.gz,Ann Indian Acad Neurol. 2013 Jul-Sep; 16(3):457,PMC3788314,2014-03-07 19:17:39,24101850.0,CC BY-NC-SA
oa_package/e3/03/PMC7079483.tar.gz,BMC Pediatr. 2020 Mar 18; 20:126,PMC7079483,2024-04-22 18:25:13,32188441.0,CC BY
oa_package/97/3d/PMC11000855.tar.gz,J Community Hosp Intern Med Perspect.; 13(6):112-119,PMC11000855,2024-11-20 11:25:39,38596549.0,CC BY-NC
oa_package/b0/52/PMC10237836.tar.gz,Med Exam (Phila). 1839 Apr 20; 2(16):252a,PMC10237836,2023-12-28 07:25:09,38118783.0,CC0
oa_package/c3/e1/PMC3414723.tar.gz,Open Orthop J. 2012 Jul 27; 6:276-280,PMC3414723,2013-04-28 17:39:05,22888378.0,CC BY-NC
oa_package/c3/c7/PMC5320867.tar.gz,Int J Prev Med. 2017 Feb 7; 8:6,PMC5320867,2024-10-25 15:25:26,28250906.0,CC BY-NC-SA
oa_package/81/47/PMC7689168.tar.gz,Mol Genet Metab Rep. 2020 Nov 18; 25:100677,PMC7689168,2024-04-30 08:25:36,33294372.0,CC BY
oa_package/3f/22/PMC2128140.tar.gz,J Exp Med. 1922 Feb 28; 35(3):303-316,PMC2128140,2019-10-21 08:56:16,19868607.0,CC BY-NC-SA
oa_package/8b/86/PMC3044693.tar.gz,PLoS Pathog. 2011 Feb 24; 7(2):e1001303,PMC3044693,2024-06-04 12:25:13,21383975.0,CC0
oa_package/f8/87/PMC12321529.tar.gz,Front Public Health. 2025 Jul 22; 13:1525378,PMC12321529,2025-08-06 05:25:29,40766034.0,CC BY
oa_package/0d/80/PMC4508613.tar.gz,Clujul Med. 2015 Jan 28; 88(1):73-78,PMC4508613,2024-03-22 09:25:26,26528052.0,CC BY-NC-ND
oa_package/b2/2a/PMC12001416.tar.gz,BMC Cancer. 2025 Apr 16; 25:707,PMC12001416,2025-04-19 03:25:54,40241087.0,CC BY-NC-ND
oa_package/55/72/PMC9379576.tar.gz,iScience. 2022 Jul 19; 25(8):104780,PMC9379576,2022-08-19 11:17:36,35982795.0,CC BY-NC-ND
oa_package/eb/b7/PMC12035685.tar.gz,Oxf Med Case Reports. 2025 Apr 28; 2025(4):omaf016,PMC12035685,2025-04-29 05:25:40,40297270.0,CC BY
oa_package/66/df/PMC9264973.tar.gz,Animals (Basel). 2022 Jun 28; 12(13):1664,PMC9264973,2022-07-11 00:16:41,35804563.0,CC BY
oa_package/19/b4/PMC10969138.tar.gz,Cells. 2024 Mar 13; 13(6):506,PMC10969138,2024-03-28 07:25:12,38534349.0,CC BY
oa_package/50/f4/PMC8284635.tar.gz,PLoS One. 2021 Jul 16; 16(7):e0254454,PMC8284635,2025-01-07 21:25:18,34270571.0,CC BY
oa_package/fa/09/PMC11429364.tar.gz,BMJ Open Qual. 2024 Sep 18; 13(3):e002906,PMC11429364,2024-09-28 07:25:37,39299774.0,CC BY
oa_package/44/ef/PMC7645111.tar.gz,Front Mol Neurosci. 2020 Oct 23; 13:567676,PMC7645111,2024-04-28 21:25:33,33192293.0,CC BY
oa_package/c3/2d/PMC4903159.tar.gz,BMC Public Health. 2016 Jun 11; 16:503,PMC4903159,2017-09-25 11:14:06,27289456.0,CC BY
oa_package/22/cd/PMC2753849.tar.gz,BMC Bioinformatics. 2009 Sep 16; 10:293,PMC2753849,2011-08-04 15:01:30,19758451.0,CC BY
oa_package/ea/8d/PMC5723607.tar.gz,Ecol Evol. 2017 Nov 7; 7(23):10440-10450,PMC5723607,2019-01-16 15:56:11,29238566.0,CC BY
oa_package/52/3d/PMC9143436.tar.gz,Sensors (Basel). 2022 May 21; 22(10):3908,PMC9143436,2022-06-12 14:16:47,35632317.0,CC BY
oa_package/27/ea/PMC10044038.tar.gz,Reumatologia. 2023 Mar 8; 61(1):55-62,PMC10044038,2023-03-31 08:10:12,36998578.0,CC BY-NC-SA
oa_package/f5/64/PMC12138438.tar.gz,Food Sci Nutr. 2025 Jun 5; 13(6):e70389,PMC12138438,2025-06-06 23:25:39,40475980.0,CC BY
oa_package/c6/32/PMC10054764.tar.gz,Vaccines (Basel). 2023 Feb 22; 11(3):513,PMC10054764,2023-09-18 06:25:24,36992097.0,CC BY
oa_package/3c/4a/PMC10333050.tar.gz,Int Wound J. 2022 Dec 23; 20(6):1960-1978,PMC10333050,2024-09-20 19:25:19,36564958.0,CC BY-NC-ND
oa_package/7c/ac/PMC4595628.tar.gz,Nat Commun. 2015 Sep 22; 6:8305,PMC4595628,2024-07-08 11:25:12,26392303.0,CC BY
oa_package/90/54/PMC10837107.tar.gz,Sci Rep. 2024 Feb 2; 14:2795,PMC10837107,2024-10-22 14:25:38,38307915.0,CC BY
oa_package/53/f1/PMC10830361.tar.gz,Public Health Nutr.; 27(1):e24,PMC10830361,2024-10-22 09:25:24,38163999.0,CC BY
oa_package/63/71/PMC9688769.tar.gz,Brain Sci. 2022 Nov 17; 12(11):1563,PMC9688769,2022-11-25 02:10:28,36421886.0,CC BY
oa_package/f2/b8/PMC6267249.tar.gz,Scientometrics. 2018 Oct 5; 117(3):1695-1719,PMC6267249,2018-12-14 15:55:53,30546172.0,CC BY
oa_package/6c/b1/PMC10460366.tar.gz,Eur J Pediatr. 2023 May 23; 182(8):3397-3404,PMC10460366,2023-08-28 23:25:22,37219629.0,CC BY
oa_package/6a/70/PMC10159626.tar.gz,eLife.; 12:e74434,PMC10159626,2025-09-22 11:25:31,37140557.0,CC BY
oa_package/d3/f2/PMC12048300.tar.gz,Comput Biol Med. 2025 May; 190:110012,PMC12048300,2025-05-04 13:25:38,40120179.0,CC BY-NC
oa_package/56/15/PMC5026172.tar.gz,Mol Plant Pathol. 2016 Jun 27; 17(8):1276-1288,PMC5026172,2021-09-09 02:17:11,27103354.0,CC BY
oa_package/d4/4d/PMC11883878.tar.gz,BMJ Open. 2025 Mar 3; 15(3):e085749,PMC11883878,2025-03-07 05:25:28,40032364.0,CC BY-NC
oa_package/e2/52/PMC7145344.tar.gz,Environ Sci Technol. 2020 Feb 4; 54(3):1314-1325,PMC7145344,2020-04-10 20:34:23,31916757.0,NO-CC CODE
oa_package/96/91/PMC6411669.tar.gz,Eur Arch Otorhinolaryngol. 2019 Jan 17; 276(3):897-899,PMC6411669,2024-04-11 12:25:12,30656401.0,CC BY
oa_package/a6/48/PMC12400479.tar.gz,HIV Med. 2025 Sep 4; 26(9):1367-1374,PMC12400479,2025-09-11 20:25:35,40613350.0,CC BY-NC
oa_package/10/b0/PMC11364321.tar.gz,Ann Afr Med. 2024 Jul 8 Jul-Sep; 23(3):271-284,PMC11364321,2025-08-09 13:25:39,39028187.0,CC BY-NC-SA
oa_package/c8/92/PMC8353328.tar.gz,Front Oncol. 2021 Jul 27; 11:703517,PMC8353328,2024-05-05 15:25:14,34386424.0,CC BY
oa_package/9a/b3/PMC7592307.tar.gz,BMJ Open. 2020 Oct 27; 10(10):e039027,PMC7592307,2024-08-02 04:25:14,33109660.0,CC BY-NC
oa_package/8a/04/PMC11904887.tar.gz,Precis Clin Med. 2025 Feb 28; 8(1):pbaf005,PMC11904887,2025-03-14 11:25:28,40083592.0,CC BY
oa_package/86/dd/PMC6301837.tar.gz,Chron Respir Dis. 2018 Oct 3; 16:1479972318804167,PMC6301837,2020-03-24 20:34:56,30278785.0,CC BY-NC
oa_package/99/8a/PMC12411069.tar.gz,Clin Hypertens. 2025 Sep 1; 31:e27,PMC12411069,2025-09-08 11:25:37,40918221.0,CC BY-NC
oa_package/06/77/PMC10342868.tar.gz,Int J Mol Sci. 2023 Jul 7; 24(13):11210,PMC10342868,2023-07-15 00:25:09,37446388.0,CC BY
oa_package/fb/05/PMC4051057.tar.gz,Acta Crystallogr Sect E Struct Rep Online. 2014 May 17; 70(Pt 6):m220-m221,PMC4051057,2024-03-20 12:25:28,24940206.0,CC BY
oa_package/05/1f/PMC3278811.tar.gz,Zookeys. 2012 Feb 10;(169):1-9,PMC3278811,2025-05-10 12:25:35,22371682.0,CC BY
oa_package/ce/4f/PMC7649487.tar.gz,Eur Heart J Case Rep. 2020 Sep 15; 4(5):1-2,PMC7649487,2020-11-18 11:56:19,33204976.0,CC BY-NC
oa_package/c2/dc/PMC3444895.tar.gz,J Neuroinflammation. 2012 Jul 31; 9:184,PMC3444895,2025-05-16 09:25:14,22849356.0,CC BY
oa_package/25/e3/PMC9503854.tar.gz,Nanomaterials (Basel). 2022 Sep 14; 12(18):3188,PMC9503854,2022-09-25 06:19:14,36144981.0,CC BY
oa_package/5f/9f/PMC8138313.tar.gz,Front Immunol. 2021 May 7; 12:684116,PMC8138313,2025-08-17 10:25:28,34025684.0,CC BY
oa_package/1b/2c/PMC2943333.tar.gz,Nature. 2010 Jul 29; 466(7306):612-616,PMC2943333,2024-06-06 06:48:32,20622855.0,NO-CC CODE
oa_package/aa/86/PMC6320151.tar.gz,Medicine (Baltimore). 2018 Dec 21; 97(51):e13683,PMC6320151,2019-01-14 19:21:19,30572491.0,CC BY
oa_package/5f/6b/PMC4783871.tar.gz,Int J Mol Sci. 2016 Feb 14; 17(2):36,PMC4783871,2023-11-10 12:25:10,26907252.0,CC BY
oa_package/77/56/PMC3928606.tar.gz,BMC Med Res Methodol. 2014 Feb 12; 14:22,PMC3928606,2024-05-05 10:25:12,24521512.0,CC BY
oa_package/b0/57/PMC9000247.tar.gz,Molecules. 2022 Mar 26; 27(7):2143,PMC9000247,2022-04-21 11:16:40,35408541.0,CC BY
oa_package/3a/66/PMC7730688.tar.gz,Sensors (Basel). 2020 Nov 27; 20(23):6791,PMC7730688,2024-03-29 12:25:13,33261105.0,CC BY
oa_package/10/47/PMC7839995.tar.gz,Front Commun (Lausanne). 2020 Sep 25; 5:70,PMC7839995,2024-06-16 18:25:17,33511166.0,CC BY
oa_package/e9/0e/PMC8798464.tar.gz,Transl Cancer Res. 2019 Sep; 8(5):2175-2186,PMC8798464,2022-02-04 11:16:39,35116967.0,CC BY-NC-ND
oa_package/3d/ef/PMC12574876.tar.gz,PLoS Comput Biol. 2025 Oct 30; 21(10):e1013624,PMC12574876,2025-10-31 12:25:15,41166269.0,CC BY
oa_package/80/02/PMC7878215.tar.gz,Discov Oncol. 2021 Feb 11; 12:3,PMC7878215,2022-02-03 19:16:50,33844706.0,CC BY
oa_package/88/2e/PMC7739603.tar.gz,Front Sports Act Living. 2020 Sep 25; 2:569932,PMC7739603,2024-04-30 11:25:12,33345128.0,CC BY
oa_package/b8/4c/PMC11353982.tar.gz,Entropy (Basel). 2024 Aug 16; 26(8):695,PMC11353982,2025-08-12 11:25:29,39202165.0,CC BY
oa_package/63/1e/PMC8531728.tar.gz,Front Physiol. 2021 Oct 8; 12:751374,PMC8531728,2025-01-16 17:25:16,34690818.0,CC BY
oa_package/1e/3e/PMC8918388.tar.gz,Open Forum Infect Dis. 2022 Jan 30; 9(4):ofac046,PMC8918388,2024-05-11 12:25:32,35291446.0,CC BY-NC-ND
oa_package/35/80/PMC9178146.tar.gz,Clin Endosc. 2022 May 6; 55(3):401-407,PMC9178146,2022-06-14 20:16:44,34986605.0,CC BY-NC
oa_package/8f/d3/PMC10474240.tar.gz,Otolaryngol Head Neck Surg. 2023 Sep 2; 169(3):669-678,PMC10474240,2024-06-15 10:25:13,36861848.0,CC BY
oa_package/9e/f0/PMC3617609.tar.gz,Pan Afr Med J. 2013 Feb 9; 14:54,PMC3617609,2013-04-09 14:57:44,23565301.0,CC BY
oa_package/f2/55/PMC12297502.tar.gz,Sci Rep. 2025 Jul 26; 15:27290,PMC12297502,2025-07-29 10:25:55,40715503.0,CC BY-NC-ND
oa_package/42/fe/PMC3557001.tar.gz,ARYA Atheroscler. 2012 Fall; 8(3):136-142,PMC3557001,2024-06-29 15:25:13,23358456.0,CC BY-NC
oa_package/f0/76/PMC5390231.tar.gz,Ethiop J Health Sci. 2017 Jan; 27(1):77-84,PMC5390231,2023-07-31 23:25:21,28458493.0,NO-CC CODE
oa_package/90/ad/PMC3520479.tar.gz,Eur J Psychotraumatol. 2012 Dec 7; 3:10.3402/ejpt.v3i0.19709,PMC3520479,2013-01-16 14:01:28,23236567.0,CC BY
oa_package/9e/59/PMC9337097.tar.gz,J Comp Med Vet Arch. 1897 Nov; 18(11):718b,PMC9337097,2022-11-21 22:10:15,36392465.0,CC0
oa_package/55/f1/PMC11133976.tar.gz,N Am Spine Soc J. 2024 Apr 27; 18:100325,PMC11133976,2024-05-30 13:25:13,38812953.0,CC BY-NC-ND
oa_package/be/a5/PMC11226956.tar.gz,Int J Surg Case Rep. 2024 Jun 6; 120:109876,PMC11226956,2024-07-07 09:25:23,38878729.0,CC BY-NC-ND
oa_package/2f/c2/PMC6592397.tar.gz,Bioengineered. 2019 Jun 16; 10(1):25026-260,PMC6592397,2020-12-12 08:16:17,31204562.0,CC BY
oa_package/f8/83/PMC3908912.tar.gz,Clin Exp Gastroenterol. 2014 Jan 24; 7:25-37,PMC3908912,2024-04-12 11:25:16,24493932.0,CC BY-NC
oa_package/04/f6/PMC8257586.tar.gz,Sci Rep. 2021 Jul 5; 11:13798,PMC8257586,2021-07-08 01:16:32,34226574.0,CC BY
oa_package/87/dd/PMC8576677.tar.gz,Ann Transl Med. 2021 Oct; 9(20):1556,PMC8576677,2024-08-11 20:25:31,34790762.0,CC BY-NC-ND
oa_package/cc/c6/PMC12767971.tar.gz,Ann Med Surg (Lond). 2025 Nov 14; 88(1):963-964,PMC12767971,2026-01-07 04:25:13,41496979.0,CC BY
oa_package/f6/da/PMC7514042.tar.gz,PLoS One. 2020 Sep 24; 15(9):e0239656,PMC7514042,2020-12-11 06:16:26,32970770.0,CC BY
oa_package/1b/0e/PMC10397817.tar.gz,Biophys J. 2023 Jul 11; 122(13):2757-2772,PMC10397817,2024-07-10 20:25:30,37277993.0,CC BY
oa_package/ad/85/PMC10124099.tar.gz,J Biol Chem. 2023 Apr 24; 299(6):104749,PMC10124099,2025-05-05 10:25:38,37100284.0,CC BY
oa_package/cc/ad/PMC11896645.tar.gz,Endocr Oncol. 2025 Feb 26; 5(1):e240060,PMC11896645,2025-03-12 12:25:15,40070601.0,CC BY-NC
oa_package/ca/99/PMC8514702.tar.gz,Front Cardiovasc Med. 2021 Sep 30; 8:589426,PMC8514702,2024-08-16 05:25:23,34660705.0,CC BY
oa_package/df/cb/PMC6550183.tar.gz,NPJ Digit Med. 2019 Feb 28; 2:10,PMC6550183,2023-10-11 07:25:15,31304359.0,CC BY
oa_package/3c/01/PMC8481422.tar.gz,Nat Commun. 2021 Sep 29; 12:5714,PMC8481422,2024-05-06 17:25:13,34588446.0,CC BY
oa_package/91/3a/PMC9609690.tar.gz,Molecules. 2022 Oct 18; 27(20):7014,PMC9609690,2022-10-28 23:11:06,36296605.0,CC BY
oa_package/c3/f0/PMC12483252.tar.gz,PLOS Digit Health. 2025 Sep 30; 4(9):e0000972,PMC12483252,2025-10-01 12:25:38,41026797.0,CC BY
oa_package/67/ad/PMC11042408.tar.gz,Res Sq. 2024 Apr 8;:rs.3.rs-3895128,PMC11042408,2025-05-19 09:05:07,38659814.0,CC BY
oa_package/c9/3d/PMC12197893.tar.gz,Radiol Case Rep. 2025 Jun 12; 20(9):4312-4315,PMC12197893,2025-07-22 19:25:28,40575366.0,CC BY-NC-ND
oa_package/94/0a/PMC9918213.tar.gz,J Clin Med. 2023 Jan 31; 12(3):1127,PMC9918213,2023-07-16 20:25:08,36769775.0,CC BY
oa_package/75/39/PMC7345099.tar.gz,Diagnostics (Basel). 2020 Jun 6; 10(6):379,PMC7345099,2024-03-28 05:25:14,32517281.0,CC BY
oa_package/5f/b7/PMC4770709.tar.gz,Adv Biomed Res. 2016 Jan 29; 5:9,PMC4770709,2016-03-11 18:49:46,26962511.0,CC BY-NC-SA
oa_package/71/4c/PMC8877936.tar.gz,Medicina (Kaunas). 2022 Jan 20; 58(2):155,PMC8877936,2022-02-26 22:16:48,35208478.0,CC BY
oa_package/82/12/PMC2440798.tar.gz,PLoS One. 2008 Jul 9; 3(7):e2615,PMC2440798,2024-03-25 21:25:13,18612428.0,CC BY
oa_package/c0/d2/PMC12745747.tar.gz,J Endocr Soc. 2025 Nov 28; 10(1):bvaf195,PMC12745747,2025-12-31 12:25:13,41472889.0,CC BY
oa_package/30/66/PMC9612984.tar.gz,Tex Med J (Austin). 1904 Jul; 20(1):1-2,PMC9612984,2023-03-27 11:10:12,36955377.0,CC0
oa_package/1d/42/PMC6928914.tar.gz,Int J Mol Sci. 2019 Nov 29; 20(23):6020,PMC6928914,2023-10-26 14:25:10,31795346.0,CC BY
oa_package/d5/a0/PMC4693811.tar.gz,J Cardiothorac Surg. 2015 Dec 16; 10(Suppl 1):A38,PMC4693811,2016-02-18 18:38:02,,CC BY
oa_package/86/dd/PMC5422502.tar.gz,Onco Targets Ther. 2017 May 3; 10:2411,PMC5422502,2017-05-13 02:41:02,28496339.0,CC BY-NC
oa_package/72/3d/PMC3297604.tar.gz,PLoS One. 2012 Mar 8; 7(3):e32910,PMC3297604,2024-06-27 17:25:13,22412948.0,CC BY
oa_package/4b/ef/PMC4146516.tar.gz,PLoS One. 2014 Aug 27; 9(8):e105791,PMC4146516,2020-12-15 09:16:16,25162404.0,CC BY
oa_package/e2/8c/PMC10939218.tar.gz,PLoS One. 2024 Mar 14; 19(3):e0299246,PMC10939218,2024-03-15 10:25:28,38484016.0,CC BY
oa_package/3f/ac/PMC12472044.tar.gz,Metabolites. 2025 Aug 22; 15(9):567,PMC12472044,2025-09-27 17:25:17,41002950.0,CC BY
oa_package/b8/cd/PMC10264621.tar.gz,Front Pain Res (Lausanne). 2023 May 31; 4:1063599,PMC10264621,2023-06-16 07:25:16,37325674.0,CC BY
